Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Jane,2021-04-18 20:07:52,00:00:12,Autoplayed: user action: None; ,Evil Genius: the True Story of America's Most Diabolical Bank Heist (Trailer),TRAILER,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:12,Not latest view,GB (United Kingdom)
Jane,2021-04-16 11:44:46,00:00:05,Autoplayed: user action: None; ,I AM A KILLER: Season 1_hook_04_16x9,HOOK,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:05,00:00:05,GB (United Kingdom)
Jane,2021-04-15 21:22:01,00:06:19,,I AM A KILLER: Season 2: A Silent Order (Episode 9),,Samsung 2016 Jazz-L UHD TV Smart TV,00:06:19,00:06:19,GB (United Kingdom)
Jane,2021-04-15 20:36:19,00:45:37,Autoplayed: user action: User_Interaction; ,I AM A KILLER: Season 2: Crossing the Line (Episode 8),,Samsung 2016 Jazz-L UHD TV Smart TV,00:45:37,00:45:37,GB (United Kingdom)
Jane,2021-04-15 20:36:07,00:00:07,Autoplayed: user action: None; ,White Boy_hook_01_16x9,HOOK,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:07,00:00:07,GB (United Kingdom)
Jane,2021-04-15 20:32:49,00:01:18,Autoplayed: user action: User_Interaction; ,Real Crime: Supermarket Heist (Tesco Bomber),,Samsung 2016 Jazz-L UHD TV Smart TV,00:01:18,00:01:18,GB (United Kingdom)
Jane,2021-04-15 20:31:36,00:00:20,Autoplayed: user action: None; ,Real Crime: Diamond Geezers,,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:20,00:00:20,GB (United Kingdom)
Jane,2021-04-15 20:31:19,00:00:04,Autoplayed: user action: None; ,"Bikram: Yogi, Guru, Predator (Trailer)",TRAILER,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:04,00:00:04,GB (United Kingdom)
Jane,2021-04-15 20:31:11,00:00:04,Autoplayed: user action: None; ,Last Breath_hook_primary_16x9,HOOK,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:04,Not latest view,GB (United Kingdom)
Jane,2021-04-15 20:31:01,00:00:04,Autoplayed: user action: None; ,Trailer: Why Did You Kill Me?,TRAILER,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:04,Not latest view,GB (United Kingdom)
Jane,2021-04-15 20:29:40,00:00:04,Autoplayed: user action: None; ,"Trailer: Crack: Cocaine, Corruption & Conspiracy",TRAILER,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:04,Not latest view,GB (United Kingdom)
Jane,2021-04-13 20:40:10,00:21:19,,Rick and Morty: Season 4: Star Mort Rick Turn of the Jerri (Episode 10),,Samsung 2016 Jazz-L UHD TV Smart TV,00:21:19,00:21:19,GB (United Kingdom)
Jane,2021-04-13 20:40:03,00:00:04,Autoplayed: user action: None; ,Rick and Morty: Season 1_hook_primary_16x9,HOOK,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:04,00:00:04,GB (United Kingdom)
Jane,2021-04-13 20:39:51,00:00:05,Autoplayed: user action: None; ,Triple Frontier (Trailer),TRAILER,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:05,00:00:05,GB (United Kingdom)
Jane,2021-04-11 21:09:46,00:23:26,,This Is a Robbery: The World's Biggest Art Heist: Limited Series: $10 Million Reward (Episode 4),,Samsung 2016 Jazz-L UHD TV Smart TV,00:23:30,00:23:30,GB (United Kingdom)
Jane,2021-04-11 20:09:35,00:54:38,Autoplayed: user action: User_Interaction; ,This Is a Robbery: The World's Biggest Art Heist: Limited Series: We've Seen It (Episode 3),,Samsung 2016 Jazz-L UHD TV Smart TV,00:54:38,00:54:38,GB (United Kingdom)
Jane,2021-04-11 20:09:12,00:00:13,Autoplayed: user action: None; ,Screwball_hook_01_16x9,HOOK,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:13,00:00:13,GB (United Kingdom)
Jane,2021-04-09 21:24:14,00:00:07,Autoplayed: user action: None; ,This Is a Robbery: The World's Biggest Art Heist: Limited Series: We've Seen It (Episode 3),,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:11,Not latest view,GB (United Kingdom)
Jane,2021-04-09 20:36:29,00:47:42,,This Is a Robbery: The World's Biggest Art Heist: Limited Series: Vipers in the Grass (Episode 2),,Samsung 2016 Jazz-L UHD TV Smart TV,00:47:46,00:47:46,GB (United Kingdom)
Jane,2021-04-09 19:25:43,00:50:31,,This Is a Robbery: The World's Biggest Art Heist: Limited Series: They Looked Like Cops (Episode 1),,Samsung 2016 Jazz-L UHD TV Smart TV,00:50:31,00:50:31,GB (United Kingdom)
Jane,2021-04-09 19:25:13,00:00:12,Autoplayed: user action: None; ,This Is A Robbery: The World's Biggest Art Heist: Clip: Cliffhanger,HOOK,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:12,00:00:12,GB (United Kingdom)
Jane,2021-04-05 18:52:11,00:52:30,,White Boy,,Samsung 2016 Jazz-L UHD TV Smart TV,00:52:05,00:52:05,GB (United Kingdom)
Jane,2021-04-05 18:51:55,00:00:13,Autoplayed: user action: None; ,White Boy_hook_02_16x9,HOOK,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:13,00:00:13,GB (United Kingdom)
Jane,2021-04-05 18:38:38,00:00:04,Autoplayed: user action: None; ,A Call to Spy_hook_03_16x9,HOOK,Apple iPhone SE Gen 2 iPhone,00:00:05,00:00:05,GB (United Kingdom)
Jane,2021-04-05 18:37:11,00:00:04,Autoplayed: user action: None; ,Roll Red Roll_hook_05_16x9,HOOK,Apple iPhone SE Gen 2 iPhone,00:00:05,Not latest view,GB (United Kingdom)
Jane,2021-04-05 18:36:42,00:00:06,Autoplayed: user action: None; ,"Trailer: Crack: Cocaine, Corruption & Conspiracy",TRAILER,Apple iPhone SE Gen 2 iPhone,00:00:07,Not latest view,GB (United Kingdom)
Jane,2021-04-05 18:36:12,00:00:15,Autoplayed: user action: None; ,Our Godfather_hook_primary_16x9,HOOK,Apple iPhone SE Gen 2 iPhone,00:00:15,00:00:15,GB (United Kingdom)
Jane,2021-04-05 18:35:51,00:00:06,Autoplayed: user action: None; ,Screwball_hook_03_16x9,HOOK,Apple iPhone SE Gen 2 iPhone,00:00:06,Not latest view,GB (United Kingdom)
Jane,2021-04-05 18:35:27,00:00:05,Autoplayed: user action: None; ,White Boy_hook_02_16x9,HOOK,Apple iPhone SE Gen 2 iPhone,00:00:05,Not latest view,GB (United Kingdom)
Jane,2021-04-05 18:34:57,00:00:08,Autoplayed: user action: None; ,Screwball_hook_03_16x9,HOOK,Apple iPhone SE Gen 2 iPhone,00:00:08,Not latest view,GB (United Kingdom)
Jane,2021-04-05 18:34:21,00:00:16,Autoplayed: user action: None; ,White Boy_hook_02_16x9,HOOK,Apple iPhone SE Gen 2 iPhone,00:00:16,Not latest view,GB (United Kingdom)
Jane,2021-04-05 18:03:04,00:00:12,Autoplayed: user action: None; ,Trailer: Hillbilly Elegy,TRAILER,Apple iPhone SE Gen 2 iPhone,00:00:12,00:00:12,GB (United Kingdom)
Jane,2021-04-05 18:02:54,00:00:08,Autoplayed: user action: None; ,Cast Away_hook_03_16x9,HOOK,Apple iPhone SE Gen 2 iPhone,00:00:09,00:00:09,GB (United Kingdom)
Jane,2021-04-05 17:59:46,00:00:09,Autoplayed: user action: None; ,The Time Traveler's Wife_hook_02_16x9,HOOK,Apple iPhone SE Gen 2 iPhone,00:00:09,00:00:09,GB (United Kingdom)
Jane,2021-04-05 17:59:34,00:00:05,Autoplayed: user action: None; ,Beneath_hook_03_16x9,HOOK,Apple iPhone SE Gen 2 iPhone,00:00:05,00:00:05,GB (United Kingdom)
Jane,2021-04-05 17:59:02,00:00:04,Autoplayed: user action: None; ,Cast Away_hook_03_16x9,HOOK,Apple iPhone SE Gen 2 iPhone,00:00:04,Not latest view,GB (United Kingdom)
Jane,2021-04-05 17:32:13,00:00:07,Autoplayed: user action: None; ,"Trailer: Crack: Cocaine, Corruption & Conspiracy",TRAILER,Apple iPhone SE Gen 2 iPhone,00:00:07,Not latest view,GB (United Kingdom)
Jane,2021-04-05 17:32:01,00:00:04,Autoplayed: user action: None; ,Roll Red Roll_hook_05_16x9,HOOK,Apple iPhone SE Gen 2 iPhone,00:00:04,Not latest view,GB (United Kingdom)
Jane,2021-04-05 17:31:45,00:00:06,Autoplayed: user action: None; ,Trailer: American Murder: The Family Next Door,TRAILER,Apple iPhone SE Gen 2 iPhone,00:00:06,00:00:06,GB (United Kingdom)
Jane,2021-04-05 17:31:25,00:00:08,Autoplayed: user action: None; ,Our Godfather_hook_primary_16x9,HOOK,Apple iPhone SE Gen 2 iPhone,00:00:08,Not latest view,GB (United Kingdom)
Jane,2021-04-05 17:31:12,00:00:04,Autoplayed: user action: None; ,Three Identical Strangers_hook_03_16x9,HOOK,Apple iPhone SE Gen 2 iPhone,00:00:04,Not latest view,GB (United Kingdom)
Jane,2021-04-05 17:31:04,00:00:04,Autoplayed: user action: None; ,Trailer: My Octopus Teacher,TRAILER,Apple iPhone SE Gen 2 iPhone,00:00:04,Not latest view,GB (United Kingdom)
Jane,2021-04-05 17:29:55,00:00:05,Autoplayed: user action: None; ,M.I.A._hook_primary_16x9,HOOK,Apple iPhone SE Gen 2 iPhone,00:00:05,00:00:05,GB (United Kingdom)
Jane,2021-04-05 17:29:40,00:00:14,Autoplayed: user action: None; ,Screwball_hook_03_16x9,HOOK,Apple iPhone SE Gen 2 iPhone,00:00:14,Not latest view,GB (United Kingdom)
Jane,2021-04-05 17:29:16,00:00:21,Autoplayed: user action: None; ,White Boy_hook_02_16x9,HOOK,Apple iPhone SE Gen 2 iPhone,00:00:22,Not latest view,GB (United Kingdom)
Jane,2021-04-05 17:29:08,00:00:07,Autoplayed: user action: None; ,FYRE: The Greatest Party That Never Happened (Trailer),TRAILER,Apple iPhone SE Gen 2 iPhone,00:00:07,00:00:07,GB (United Kingdom)
Jane,2021-04-05 17:28:48,00:00:19,Autoplayed: user action: None; ,Last Breath_hook_primary_16x9,HOOK,Apple iPhone SE Gen 2 iPhone,00:00:19,Not latest view,GB (United Kingdom)
Jane,2021-04-05 17:28:26,00:00:05,Autoplayed: user action: None; ,Trailer: Run,TRAILER,Apple iPhone SE Gen 2 iPhone,00:00:05,Not latest view,GB (United Kingdom)
Jane,2021-04-05 17:28:12,00:00:08,Autoplayed: user action: None; ,Molly's Game_hook_02_16x9,HOOK,Apple iPhone SE Gen 2 iPhone,00:00:08,00:00:08,GB (United Kingdom)
Jane,2021-04-03 16:47:16,00:23:23,,"Anthony Bourdain: Parts Unknown: Season 12: Asturias, Spain (Episode 4)",,Vestel MB110/115 Smart TV,00:23:02,00:23:02,GB (United Kingdom)
Jane,2021-04-03 16:47:03,00:00:01,Autoplayed: user action: None; ,Anthony Bourdain: Parts Unknown: Season 12: Kenya (Episode 1),,Vestel MB110/115 Smart TV,00:00:01,00:00:01,GB (United Kingdom)
Jane,2021-04-03 16:41:48,00:04:48,Autoplayed: user action: User_Interaction; ,Two Catalonias,,Vestel MB110/115 Smart TV,00:04:48,00:04:48,GB (United Kingdom)
Jane,2021-04-03 16:41:00,00:00:05,,Formula 1: Drive to Survive: Season 3: Cash Is King (Episode 1),,Vestel MB110/115 Smart TV,00:00:05,00:00:05,GB (United Kingdom)
Jane,2021-04-02 21:38:10,00:02:07,,Trailer: Run,TRAILER,Samsung 2016 Jazz-L UHD TV Smart TV,00:02:07,Not latest view,GB (United Kingdom)
Jane,2021-04-02 21:36:19,00:01:48,,Season 3 Trailer: Formula 1: Drive to Survive,TRAILER,Samsung 2016 Jazz-L UHD TV Smart TV,00:01:48,00:01:48,GB (United Kingdom)
Jane,2021-04-02 21:34:33,00:01:43,Autoplayed: user action: None; ,Season 1 Trailer: The Lost Pirate Kingdom,TRAILER,Samsung 2016 Jazz-L UHD TV Smart TV,00:01:43,00:01:43,GB (United Kingdom)
Jane,2021-04-02 19:48:13,01:35:04,Autoplayed: user action: User_Interaction; ,Sherpa,,Samsung 2016 Jazz-L UHD TV Smart TV,01:32:48,01:32:48,GB (United Kingdom)
Jane,2021-04-02 19:47:33,00:00:51,Autoplayed: user action: None; ,Sherpa_hook_04_16x9,HOOK,Apple iPhone SE Gen 2 iPhone,00:00:51,00:00:51,GB (United Kingdom)
Jane,2021-04-02 19:46:57,00:00:05,Autoplayed: user action: None; ,The Innocent Man: Season 1 (Trailer),TRAILER,Apple iPhone SE Gen 2 iPhone,00:00:05,00:00:05,GB (United Kingdom)
Jane,2021-04-01 20:39:22,00:00:06,Autoplayed: user action: None; ,Season 1 Trailer: The Lost Pirate Kingdom,TRAILER,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:06,Not latest view,GB (United Kingdom)
Jane,2021-04-01 18:46:50,01:29:09,,Seaspiracy,,Samsung 2016 Jazz-L UHD TV Smart TV,01:27:57,01:27:57,GB (United Kingdom)
Jane,2021-04-01 18:46:33,00:00:11,Autoplayed: user action: None; ,Trailer: Seaspiracy,TRAILER,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:11,00:00:11,GB (United Kingdom)
Jane,2021-03-31 21:34:14,00:00:29,Autoplayed: user action: None; ,Season 1 Trailer: The Lost Pirate Kingdom,TRAILER,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:29,Not latest view,GB (United Kingdom)
Jane,2021-03-31 19:31:59,01:41:04,Autoplayed: user action: User_Interaction; ,Athlete A,,Samsung 2016 Jazz-L UHD TV Smart TV,01:41:04,01:41:04,GB (United Kingdom)
Jane,2021-03-29 20:39:42,00:00:16,Autoplayed: user action: None; ,Season 1 Clip 2: The Lost Pirate Kingdom,HOOK,Apple iPhone SE Gen 2 iPhone,00:00:16,Not latest view,GB (United Kingdom)
Jane,2021-03-28 19:18:21,01:34:38,,Operation Varsity Blues: The College Admissions Scandal,,Samsung 2016 Jazz-L UHD TV Smart TV,01:34:38,01:34:38,GB (United Kingdom)
Jane,2021-03-28 18:57:07,00:00:14,Autoplayed: user action: None; ,Mission: Impossible - Fallout_hook_primary_16x9,HOOK,iPhone 12 Mini,00:00:15,00:00:15,GB (United Kingdom)
Jane,2021-03-28 18:56:55,00:00:06,Autoplayed: user action: None; ,Welcome to Nairobi's Team,TRAILER,iPhone 12 Mini,00:00:07,00:00:07,GB (United Kingdom)
Jane,2021-03-28 18:56:34,00:00:08,Autoplayed: user action: None; ,Trailer: Operation Varsity Blues,TRAILER,iPhone 12 Mini,00:00:09,00:00:09,GB (United Kingdom)
Jane,2021-03-28 18:56:00,00:00:08,Autoplayed: user action: None; ,The Sum of All Fears_hook_01_16x9,HOOK,iPhone 12 Mini,00:00:09,Not latest view,GB (United Kingdom)
Jane,2021-03-28 18:55:47,00:00:06,Autoplayed: user action: None; ,Hostiles_hook_03_16x9,HOOK,iPhone 12 Mini,00:00:07,00:00:07,GB (United Kingdom)
Jane,2021-03-28 18:55:08,00:00:10,Autoplayed: user action: None; ,Trailer: The Pharmacist,TRAILER,iPhone 12 Mini,00:00:11,00:00:11,GB (United Kingdom)
Jane,2021-03-28 18:54:55,00:00:04,Autoplayed: user action: None; ,Mission: Impossible - Ghost Protocol_hook_primary_16x9,HOOK,iPhone 12 Mini,00:00:05,00:00:05,GB (United Kingdom)
Jane,2021-03-28 18:52:45,00:00:04,Autoplayed: user action: None; ,BEHINDHEREYESLS_CLIP_ACT2CONFLICT,HOOK,iPhone 12 Mini,00:00:05,00:00:05,GB (United Kingdom)
Jane,2021-03-26 21:08:00,00:52:26,,Winter's Bone,,Samsung 2016 Jazz-L UHD TV Smart TV,01:31:58,01:31:58,GB (United Kingdom)
Jane,2021-03-26 19:25:42,00:39:34,Autoplayed: user action: Unspecified; ,Winter's Bone,,Samsung 2016 Jazz-L UHD TV Smart TV,00:39:34,Not latest view,GB (United Kingdom)
Jane,2021-03-26 18:58:53,00:00:42,Autoplayed: user action: None; ,The Judge_hook_01_16x9,HOOK,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:42,00:00:42,GB (United Kingdom)
Jane,2021-03-26 18:58:13,00:00:09,Autoplayed: user action: None; ,Blown Away: Season 2 - Rewind,TEASER_TRAILER,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:09,00:00:09,GB (United Kingdom)
Jane,2021-03-26 18:56:31,00:01:22,Autoplayed: user action: None; ,MOXIE_CLIP_SUPPORTINGCHARACTER,HOOK,Samsung 2016 Jazz-L UHD TV Smart TV,00:01:22,00:01:22,GB (United Kingdom)
Jane,2021-03-26 18:56:11,00:00:13,Autoplayed: user action: None; ,Season 2 Trailer: Fauda,TRAILER,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:13,00:00:13,GB (United Kingdom)
Jane,2021-03-26 18:54:55,00:00:47,Autoplayed: user action: None; ,Disappearance at Clifton Hill_hook_03_16x9,HOOK,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:47,00:00:47,GB (United Kingdom)
Jane,2021-03-26 18:54:44,00:00:07,Autoplayed: user action: None; ,Season 1: Freud (Hook 1),HOOK,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:07,00:00:07,GB (United Kingdom)
Jane,2021-03-26 18:52:55,00:01:29,Autoplayed: user action: None; ,1922 (Trailer),TRAILER,Samsung 2016 Jazz-L UHD TV Smart TV,00:01:29,00:01:29,GB (United Kingdom)
Jane,2021-03-26 18:52:10,00:00:32,Autoplayed: user action: None; ,Winter's Bone_hook_primary_16x9,HOOK,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:32,00:00:32,GB (United Kingdom)
Jane,2021-03-26 18:51:17,00:00:36,Autoplayed: user action: None; ,The Night Clerk_hook_02_16x9,HOOK,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:36,00:00:36,GB (United Kingdom)
Jane,2021-03-26 18:50:43,00:00:10,Autoplayed: user action: None; ,The Bletchley Circle: San Francisco: Season 1_hook_01_16x9,HOOK,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:10,00:00:10,GB (United Kingdom)
Jane,2021-03-26 18:50:32,00:00:04,Autoplayed: user action: None; ,The Invisible Guest_hook_primary_16x9,HOOK,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:04,00:00:04,GB (United Kingdom)
Jane,2021-03-26 18:49:31,00:00:33,Autoplayed: user action: None; ,Savages_hook_03_16x9,HOOK,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:33,00:00:33,GB (United Kingdom)
Jane,2021-03-26 18:48:58,00:00:21,Autoplayed: user action: None; ,WHOKILLEDSARA_S1_CLIP_MAINCHARACTER,HOOK,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:21,00:00:21,GB (United Kingdom)
Jane,2021-03-26 18:48:40,00:00:14,Autoplayed: user action: None; ,Hearts in Atlantis_hook_03_16x9,HOOK,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:14,00:00:14,GB (United Kingdom)
Jane,2021-03-26 18:47:38,00:00:58,Autoplayed: user action: None; ,Disturbia_hook_01_16x9,HOOK,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:58,00:00:58,GB (United Kingdom)
Jane,2021-03-26 18:47:28,00:00:05,Autoplayed: user action: None; ,The Alienist: Angel of Darkness_hook_04_16x9,HOOK,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:05,00:00:05,GB (United Kingdom)
Jane,2021-03-26 18:44:51,00:02:20,Autoplayed: user action: None; ,MINDHUNTER: Season 2 (Trailer),TRAILER,Samsung 2016 Jazz-L UHD TV Smart TV,00:02:20,00:02:20,GB (United Kingdom)
Jane,2021-03-26 18:44:15,00:00:24,Autoplayed: user action: None; ,Fatale_hook_02_16x9,HOOK,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:24,00:00:24,GB (United Kingdom)
Jane,2021-03-26 18:42:11,00:00:48,Autoplayed: user action: None; ,A Call to Spy_hook_primary_16x9,HOOK,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:48,Not latest view,GB (United Kingdom)
Jane,2021-03-26 18:40:38,00:01:10,Autoplayed: user action: None; ,Trailer: Seaspiracy,TRAILER,Samsung 2016 Jazz-L UHD TV Smart TV,00:01:10,Not latest view,GB (United Kingdom)
Jane,2021-03-26 18:40:14,00:00:08,Autoplayed: user action: None; ,OPERATIONVARSITYBLUES_CLIP_CLIFFHANGER,HOOK,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:08,00:00:08,GB (United Kingdom)
Jane,2021-03-26 18:39:45,00:00:18,Autoplayed: user action: None; ,OPERATIONVARSITYBLUES_CLIP_CLIFFHANGER,HOOK,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:18,Not latest view,GB (United Kingdom)
Jane,2021-03-26 18:39:33,00:00:09,Autoplayed: user action: None; ,The Innocent Man: Season 1 (Trailer),TRAILER,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:09,Not latest view,GB (United Kingdom)
Jane,2021-03-26 18:38:26,00:00:38,Autoplayed: user action: None; ,3:10 to Yuma_hook_primary_16x9,HOOK,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:38,Not latest view,GB (United Kingdom)
Jane,2021-03-26 18:37:52,00:00:29,Autoplayed: user action: None; ,Season 1 Clip 2: The Lost Pirate Kingdom,HOOK,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:29,Not latest view,GB (United Kingdom)
Jane,2021-03-26 18:36:39,00:00:52,Autoplayed: user action: None; ,Molly's Game_hook_02_16x9,HOOK,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:52,Not latest view,GB (United Kingdom)
Jane,2021-03-26 18:36:12,00:00:21,Autoplayed: user action: None; ,OPERATIONVARSITYBLUES_CLIP_CLIFFHANGER,HOOK,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:21,Not latest view,GB (United Kingdom)
Jane,2021-03-26 18:35:28,00:00:18,Autoplayed: user action: None; ,Coming Soon: Evergreen: Formula 1: Drive to Survive: Season 3,TEASER_TRAILER,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:18,00:00:18,GB (United Kingdom)
Jane,2021-03-15 17:32:50,00:01:57,Autoplayed: user action: Unspecified; ,Something Borrowed,,Vestel MB110/115 Smart TV,00:01:57,Not latest view,GB (United Kingdom)
Jane,2021-03-15 17:32:26,00:00:13,Autoplayed: user action: None; ,The Lost Pirate Kingdom: Season 1_hook_primary_16x9,HOOK,Vestel MB110/115 Smart TV,00:00:13,00:00:13,GB (United Kingdom)
Jane,2021-03-14 19:54:10,01:24:46,Autoplayed: user action: Unspecified; ,The Legend of Cocaine Island,,Samsung 2016 Jazz-L UHD TV Smart TV,01:24:46,01:24:46,GB (United Kingdom)
Jane,2021-03-14 19:52:56,00:00:04,Autoplayed: user action: None; ,Three Identical Strangers_hook_03_16x9,HOOK,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:04,Not latest view,GB (United Kingdom)
Jane,2021-03-14 19:52:41,00:00:11,Autoplayed: user action: None; ,Beyond the Mat_hook_primary_16x9,HOOK,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:11,00:00:11,GB (United Kingdom)
Jane,2021-03-14 19:52:27,00:00:10,Autoplayed: user action: None; ,Trailer: Challenger: The Final Flight,TRAILER,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:10,00:00:10,GB (United Kingdom)
Jane,2021-03-14 19:52:08,00:00:08,Autoplayed: user action: None; ,Trailer: The Trials of Gabriel Fernandez,TRAILER,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:08,00:00:08,GB (United Kingdom)
Jane,2021-03-14 19:51:36,00:00:07,Autoplayed: user action: None; ,The Sisters Brothers_hook_04_16x9,HOOK,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:07,00:00:07,GB (United Kingdom)
Jane,2021-03-14 19:35:39,00:15:16,Autoplayed: user action: Unspecified; ,Falling Down,,Samsung 2016 Jazz-L UHD TV Smart TV,00:15:16,00:15:16,GB (United Kingdom)
Jane,2021-03-14 19:35:26,00:00:04,Autoplayed: user action: None; ,Trial by Fire_hook_05_16x9,HOOK,Apple iPhone SE Gen 2 iPhone,00:00:04,00:00:04,GB (United Kingdom)
Jane,2021-03-14 19:35:07,00:00:04,Autoplayed: user action: None; ,Season 1 Teaser: The One,TEASER_TRAILER,Samsung 2016 Jazz-L UHD TV Smart TV,00:00:04,00:00:04,GB (United Kingdom)
Jane,2021-03-14 19:34:35,00:00:09,Autoplayed: user action: None; ,The Judge_hook_01_16x9,HOOK,Apple iPhone SE Gen 2 iPhone,00:00:10,Not latest view,GB (United Kingdom)
Jane,2021-03-14 19:33:57,00:00:06,Autoplayed: user action: None; ,The Judge_hook_01_16x9,HOOK,Apple iPhone SE Gen 2 iPhone,00:00:06,Not latest view,GB (United Kingdom)
Jane,2021-03-14 19:33:32,00:00:04,Autoplayed: user action: None; ,FIREFLYLANE_S1_CLIP_PLOT,HOOK,Apple iPhone SE Gen 2 iPhone,00:00:04,00:00:04,GB (United Kingdom)
Jane,2021-03-14 19:33:03,00:00:09,Autoplayed: user action: None; ,Evil Genius: the True Story of America's Most Diabolical Bank Heist (Trailer),TRAILER,Apple iPhone SE Gen 2 iPhone,00:00:09,Not latest view,GB (United Kingdom)
Jane,2021-03-14 19:32:30,00:00:05,Autoplayed: user action: None; ,Trial by Fire_hook_05_16x9,HOOK,Apple iPhone SE Gen 2 iPhone,00:00:05,Not latest view,GB (United Kingdom)
Jane,2021-03-14 19:31:49,00:00:05,Autoplayed: user action: None; ,The Accountant of Auschwitz_hook_primary_16x9,HOOK,Apple iPhone SE Gen 2 iPhone,00:00:06,00:00:06,GB (United Kingdom)
